SnapshotAsOfET,DataBarDate,SnapshotSchemaVersion,ScanSession,ScanAfterOpen,SnapshotTimingSource,Ticker,SignalEngineVersion,TradePlanVersion,PlanMeasurementVersion,ConfigHash,UniverseVersion,CandidateLeg,SelectedLeg,LegScoreRaw,LegAnchor,LegAnchorPrice,VetoReason,OrderType,PlanSelectedLeg,PlanAnchor,PlanAnchorPrice,TriggerPrice,PlanEntryLow,PlanEntryHigh,PlanStopLoss,PlanValidDays,PlanTimeExitDays,PlanStopType,PlanExitRule,PlanEarliestEntryDate,PlanReason,PriorityPreTheme,PriorityPostTheme,ThemeScore,CrossedThresholdDueToTheme,EnteredTop10DueToTheme,PreGapPct,PreGapStatus,MarketBias,VixLevel,SpyGapPct,QqqGapPct,BreadthPct,SmallCapWeak,V13MeasurementVersion,V13MeasurementStatus,V13Filled,V13FillDate,V13FillPrice,V13ExitDate,V13ExitPrice,V13ExitReason,V13Ambiguous,V13RLower,V13RUpper,V13MarkR,V13MFER,V13MAER,D20TotalReturnPct,D40TotalReturnPct,D60TotalReturnPct,V13DividendsPerInitialShare,V13EndingSplitFactor,V13BarsObserved,V13EntryWindowComplete,V13EntryWindowEndDate,V13LifecycleEndDate,V13MeasurementReason
2026-08-12T09:01:39.817927-04:00,2026-08-11,v1.3.3,premarket,0.0,xnys,INTC,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,healthy_pullback,healthy_pullback,5.0,ma20,96.17,,buy_limit_zone,healthy_pullback,ma20,96.17,99.7,96.17,99.7,85.58,3.0,40.0,intraday,initial_stop_or_d40_close,2026-08-12,pullback_limit_uses_ma20_anchor,6.0,9.0,3.0,1.0,1.0,2.46,available,neutral,15.100000381469728,0.45,0.97,0.6869,0.0,v1.3.1-shadow,unfilled,0,,,,,,0,,,,,,,,,0.0,1.0,8,1,2026-08-14,2026-08-14,entry_not_reached
2026-08-12T09:01:39.817927-04:00,2026-08-11,v1.3.3,premarket,0.0,xnys,MDLZ,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,healthy_pullback,healthy_pullback,5.0,ma20,61.57,,buy_limit_zone,healthy_pullback,ma20,61.57,62.41,61.57,62.41,59.04,3.0,40.0,intraday,initial_stop_or_d40_close,2026-08-12,pullback_limit_uses_ma20_anchor,5.0,8.0,3.0,1.0,1.0,0.09,available,neutral,15.100000381469728,0.45,0.97,0.6869,0.0,v1.3.1-shadow,open,1,2026-08-12,61.2,,,,0,,,1.5046,1.6528,-0.125,,,,0.0,1.0,8,1,2026-08-14,,
2026-08-12T09:01:39.817927-04:00,2026-08-11,v1.3.3,premarket,0.0,xnys,WMT,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,healthy_pullback,healthy_pullback,5.0,ma20,111.87,,buy_limit_zone,healthy_pullback,ma20,111.87,113.13,111.87,113.13,108.09,3.0,40.0,intraday,initial_stop_or_d40_close,2026-08-12,pullback_limit_uses_ma20_anchor,5.0,8.0,3.0,1.0,1.0,-0.43,available,neutral,15.100000381469728,0.45,0.97,0.6869,0.0,v1.3.1-shadow,completed,1,2026-08-12,112.37,2026-08-20,106.38,gap_through_stop,0,-1.3995,-1.3995,,1.0514,-2.2243,,,,0.0,1.0,8,1,2026-08-14,2026-08-20,
2026-08-12T09:01:39.817927-04:00,2026-08-11,v1.3.3,premarket,0.0,xnys,PEP,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,healthy_pullback,healthy_pullback,5.0,ma20,138.33,,buy_limit_zone,healthy_pullback,ma20,138.33,139.74,138.33,139.74,134.1,3.0,40.0,intraday,initial_stop_or_d40_close,2026-08-12,pullback_limit_uses_ma20_anchor,5.0,8.0,3.0,1.0,0.0,-0.41,available,neutral,15.100000381469728,0.45,0.97,0.6869,0.0,v1.3.1-shadow,open,1,2026-08-12,137.52,,,,0,,,1.7427,1.7865,-0.231,,,,0.0,1.0,8,1,2026-08-14,,
2026-08-12T09:01:39.817927-04:00,2026-08-11,v1.3.3,premarket,0.0,xnys,FANG,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,healthy_pullback,healthy_pullback,5.0,ma20,196.35,,buy_limit_zone,healthy_pullback,ma20,196.35,199.73,196.35,199.73,186.22,3.0,40.0,intraday,initial_stop_or_d40_close,2026-08-12,pullback_limit_uses_ma20_anchor,8.0,8.0,0.0,0.0,0.0,-1.2,available,neutral,15.100000381469728,0.45,0.97,0.6869,0.0,v1.3.1-shadow,open,1,2026-08-12,199.73,,,,0,,,0.8949,1.2709,-0.2272,,,,1.1,1.0,8,1,2026-08-14,,
2026-08-12T09:01:39.817927-04:00,2026-08-11,v1.3.3,premarket,0.0,xnys,ISRG,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,healthy_pullback,healthy_pullback,5.0,ma60,398.97,,buy_limit_zone,healthy_pullback,ma60,398.97,406.25,398.97,406.25,377.14,3.0,40.0,intraday,initial_stop_or_d40_close,2026-08-12,pullback_limit_uses_ma60_anchor,6.0,6.0,0.0,0.0,0.0,0.69,available,neutral,15.100000381469728,0.45,0.97,0.6869,0.0,v1.3.1-shadow,completed,1,2026-08-12,403.81,2026-08-20,377.14,initial_stop,0,-1.0,-1.0,,0.0574,-1.1702,,,,0.0,1.0,8,1,2026-08-14,2026-08-20,
2026-08-12T09:01:39.817927-04:00,2026-08-11,v1.3.3,premarket,0.0,xnys,KLAC,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,healthy_pullback,healthy_pullback,5.0,ma20,200.44,,buy_limit_zone,healthy_pullback,ma20,200.44,206.73,200.44,206.73,181.56,3.0,40.0,intraday,initial_stop_or_d40_close,2026-08-12,pullback_limit_uses_ma20_anchor,6.0,6.0,0.0,0.0,0.0,4.08,available,neutral,15.100000381469728,0.45,0.97,0.6869,0.0,v1.3.1-shadow,open,1,2026-08-12,206.73,,,,0,,,-0.8943,0.3206,-0.9781,,,,0.23,1.0,8,1,2026-08-14,,
2026-08-12T09:01:39.817927-04:00,2026-08-11,v1.3.3,premarket,0.0,xnys,GILD,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,healthy_pullback,healthy_pullback,5.0,ma20,132.32,,buy_limit_zone,healthy_pullback,ma20,132.32,134.4,132.32,134.4,126.09,3.0,40.0,intraday,initial_stop_or_d40_close,2026-08-12,pullback_limit_uses_ma20_anchor,5.0,5.0,0.0,0.0,0.0,-0.57,available,neutral,15.100000381469728,0.45,0.97,0.6869,0.0,v1.3.1-shadow,open,1,2026-08-12,133.99,,,,0,,,1.5354,1.8962,-0.0873,,,,0.0,1.0,8,1,2026-08-14,,
2026-08-13T09:02:10.738009-04:00,2026-08-12,v1.3.3,premarket,0.0,xnys,ADI,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,395.7,,buy_stop_reclaim,consolidation_dip,ma60,395.7,395.7,395.7,402.26,376.01,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-13,price_below_ma60_wait_for_reclaim,12.0,15.0,3.0,0.0,0.0,0.0,available,neutral,14.510000228881836,0.26,0.13,0.7071,0.0,v1.3.1-shadow,completed,1,2026-08-17,395.7,2026-08-18,376.01,initial_stop,0,-1.0,-1.0,,0.0635,-1.2935,,,,0.0,1.0,7,1,2026-08-19,2026-08-18,
2026-08-13T09:02:10.738009-04:00,2026-08-12,v1.3.3,premarket,0.0,xnys,AMD,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,505.5,,buy_stop_reclaim,consolidation_dip,ma60,505.5,505.5,505.5,522.69,453.94,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-13,price_below_ma60_wait_for_reclaim,12.0,15.0,3.0,0.0,0.0,-0.19,available,neutral,14.510000228881836,0.26,0.13,0.7071,0.0,v1.3.1-shadow,open,1,2026-08-14,505.5,,,,0,,,-0.6255,0.2298,-0.8772,,,,0.0,1.0,7,1,2026-08-19,,
2026-08-13T09:02:10.738009-04:00,2026-08-12,v1.3.3,premarket,0.0,xnys,COST,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,961.32,,buy_stop_reclaim,consolidation_dip,ma60,961.32,961.32,961.32,975.56,918.59,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-13,price_below_ma60_wait_for_reclaim,11.0,14.0,3.0,0.0,0.0,0.15,available,neutral,14.510000228881836,0.26,0.13,0.7071,0.0,v1.3.1-shadow,open,1,2026-08-13,961.32,,,,0,,,-0.3178,0.4067,-0.832,,,,0.0,1.0,7,1,2026-08-19,,
2026-08-13T09:02:10.738009-04:00,2026-08-12,v1.3.3,premarket,0.0,xnys,MNST,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,oversold_bounce,oversold_bounce,7.0,previous_high,46.01,,buy_stop_reclaim,oversold_bounce,previous_high,46.01,46.53,46.53,47.83,38.16,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-13,oversold_requires_break_above_signal_bar_high,8.0,11.0,3.0,0.0,0.0,0.48,available,neutral,14.510000228881836,0.26,0.13,0.7071,0.0,v1.3.1-shadow,open,1,2026-08-13,46.53,,,,0,,,0.1505,0.19,-0.1446,,,,0.0,1.0,7,1,2026-08-19,,
2026-08-13T09:02:10.738009-04:00,2026-08-12,v1.3.3,premarket,0.0,xnys,SNDK,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,healthy_pullback,healthy_pullback,5.0,ma20,1333.38,,buy_limit_zone,healthy_pullback,ma20,1333.38,1411.12,1333.38,1411.12,1100.15,3.0,40.0,intraday,initial_stop_or_d40_close,2026-08-13,pullback_limit_uses_ma20_anchor,8.0,11.0,3.0,0.0,0.0,0.67,available,neutral,14.510000228881836,0.26,0.13,0.7071,0.0,v1.3.1-shadow,open,1,2026-08-13,1339.83,,,,0,,,1.0691,2.0367,-0.0344,,,,0.0,1.0,7,1,2026-08-17,,
2026-08-13T09:02:10.738009-04:00,2026-08-12,v1.3.3,premarket,0.0,xnys,STX,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,healthy_pullback,healthy_pullback,5.0,ma60,877.6,,buy_limit_zone,healthy_pullback,ma60,877.6,915.31,877.6,915.31,764.48,3.0,40.0,intraday,initial_stop_or_d40_close,2026-08-13,pullback_limit_uses_ma60_anchor,7.0,10.0,3.0,0.0,0.0,-1.16,available,neutral,14.510000228881836,0.26,0.13,0.7071,0.0,v1.3.1-shadow,open,1,2026-08-13,872.31,,,,0,,,-0.2069,1.3139,-0.4146,,,,0.0,1.0,7,1,2026-08-17,,
2026-08-13T09:02:10.738009-04:00,2026-08-12,v1.3.3,premarket,0.0,xnys,VRSK,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,183.36,,buy_stop_reclaim,consolidation_dip,ma60,183.36,183.36,183.36,187.54,170.83,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-13,price_below_ma60_wait_for_reclaim,10.0,10.0,0.0,0.0,0.0,,stale_quote,neutral,14.510000228881836,0.26,0.13,0.7071,0.0,v1.3.1-shadow,open,1,2026-08-13,183.36,,,,0,,,0.3304,0.5259,-0.7119,,,,0.0,1.0,7,1,2026-08-19,,
2026-08-13T09:02:10.738009-04:00,2026-08-12,v1.3.3,premarket,0.0,xnys,EXC,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,45.91,,buy_stop_reclaim,consolidation_dip,ma60,45.91,45.91,45.91,46.43,44.35,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-13,price_below_ma60_wait_for_reclaim,10.0,10.0,0.0,0.0,0.0,1.21,available,neutral,14.510000228881836,0.26,0.13,0.7071,0.0,v1.3.1-shadow,completed,1,2026-08-14,45.91,2026-08-21,44.35,initial_stop,0,-1.0,-1.0,,0.3333,-1.3846,,,,0.0,1.0,7,1,2026-08-19,2026-08-21,
2026-08-13T09:02:10.738009-04:00,2026-08-12,v1.3.3,premarket,0.0,xnys,TMUS,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,182.89,,buy_stop_reclaim,consolidation_dip,ma60,182.89,182.89,182.89,186.33,172.56,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-13,price_below_ma60_wait_for_reclaim,10.0,10.0,0.0,0.0,0.0,0.26,available,neutral,14.510000228881836,0.26,0.13,0.7071,0.0,v1.3.1-shadow,open,1,2026-08-13,182.89,,,,0,,,0.0145,0.4443,-0.4802,,,,0.0,1.0,7,1,2026-08-19,,
2026-08-13T09:02:10.738009-04:00,2026-08-12,v1.3.3,premarket,0.0,xnys,WMT,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,healthy_pullback,healthy_pullback,5.0,ma20,112.04,,buy_limit_zone,healthy_pullback,ma20,112.04,113.36,112.04,113.36,108.08,3.0,40.0,intraday,initial_stop_or_d40_close,2026-08-13,pullback_limit_uses_ma20_anchor,5.0,8.0,3.0,1.0,1.0,0.19,available,neutral,14.510000228881836,0.26,0.13,0.7071,0.0,v1.3.1-shadow,unfilled,0,,,,,,0,,,,,,,,,0.0,1.0,7,1,2026-08-17,2026-08-17,entry_not_reached
2026-08-13T09:02:10.738009-04:00,2026-08-12,v1.3.3,premarket,0.0,xnys,MDLZ,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,healthy_pullback,healthy_pullback,5.0,ma20,61.74,,buy_limit_zone,healthy_pullback,ma20,61.74,62.56,61.74,62.56,59.28,3.0,40.0,intraday,initial_stop_or_d40_close,2026-08-13,pullback_limit_uses_ma20_anchor,5.0,8.0,3.0,1.0,0.0,0.5,available,neutral,14.510000228881836,0.26,0.13,0.7071,0.0,v1.3.1-shadow,open,1,2026-08-17,62.56,,,,0,,,0.5762,0.6738,-0.1494,,,,0.0,1.0,7,1,2026-08-17,,
2026-08-13T09:02:10.738009-04:00,2026-08-12,v1.3.3,premarket,0.0,xnys,PEP,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,healthy_pullback,healthy_pullback,5.0,ma20,138.5,,buy_limit_zone,healthy_pullback,ma20,138.5,140.58,138.5,140.58,132.26,3.0,40.0,intraday,initial_stop_or_d40_close,2026-08-13,pullback_limit_uses_ma20_anchor,5.0,8.0,3.0,1.0,0.0,0.43,available,neutral,14.510000228881836,0.26,0.13,0.7071,0.0,v1.3.1-shadow,open,1,2026-08-13,139.41,,,,0,,,0.5692,0.5902,-0.2448,,,,0.0,1.0,7,1,2026-08-17,,
2026-08-13T09:02:10.738009-04:00,2026-08-12,v1.3.3,premarket,0.0,xnys,ISRG,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,healthy_pullback,healthy_pullback,5.0,ma60,398.64,,buy_limit_zone,healthy_pullback,ma60,398.64,404.94,398.64,404.94,379.73,3.0,40.0,intraday,initial_stop_or_d40_close,2026-08-13,pullback_limit_uses_ma60_anchor,6.0,6.0,0.0,0.0,0.0,0.64,available,neutral,14.510000228881836,0.26,0.13,0.7071,0.0,v1.3.1-shadow,completed,1,2026-08-13,403.72,2026-08-20,379.73,initial_stop,0,-1.0,-1.0,,0.0675,-1.2972,,,,0.0,1.0,7,1,2026-08-17,2026-08-20,
2026-08-13T09:02:10.738009-04:00,2026-08-12,v1.3.3,premarket,0.0,xnys,HON,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,healthy_pullback,healthy_pullback,5.0,ma60,234.65,,buy_limit_zone,healthy_pullback,ma60,234.65,238.52,234.65,238.52,223.03,3.0,40.0,intraday,initial_stop_or_d40_close,2026-08-13,pullback_limit_uses_ma60_anchor,5.0,5.0,0.0,0.0,0.0,0.01,available,neutral,14.510000228881836,0.26,0.13,0.7071,0.0,v1.3.1-shadow,completed,1,2026-08-13,235.5,2026-08-19,223.03,initial_stop,0,-0.9439,-0.9439,,0.0682,-1.1235,,,,0.7,1.0,7,1,2026-08-17,2026-08-19,
2026-08-14T09:01:44.564031-04:00,2026-08-13,v1.3.3,premarket,0.0,xnys,DDOG,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,246.13,,buy_limit_zone,consolidation_dip,ma60,246.13,254.45,246.13,254.45,221.17,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-14,pullback_limit_inside_ma60_zone,12.0,15.0,3.0,0.0,0.0,-0.38,available,neutral,14.529999732971191,0.11,0.28,0.697,0.0,v1.3.1-shadow,open,1,2026-08-14,252.39,,,,0,,,-0.5372,0.1784,-0.8097,,,,0.0,1.0,6,1,2026-08-20,,
2026-08-14T09:01:44.564031-04:00,2026-08-13,v1.3.3,premarket,0.0,xnys,AMD,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,506.54,,buy_stop_reclaim,consolidation_dip,ma60,506.54,506.54,506.54,522.84,457.64,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-14,price_below_ma60_wait_for_reclaim,12.0,15.0,3.0,0.0,0.0,0.63,available,neutral,14.529999732971191,0.11,0.28,0.697,0.0,v1.3.1-shadow,open,1,2026-08-14,506.54,,,,0,,,-0.6808,0.2211,-0.9462,,,,0.0,1.0,6,1,2026-08-20,,
2026-08-14T09:01:44.564031-04:00,2026-08-13,v1.3.3,premarket,0.0,xnys,MPWR,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,1434.11,,buy_stop_reclaim,consolidation_dip,ma60,1434.11,1434.11,1434.11,1475.25,1310.7,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-14,price_below_ma60_wait_for_reclaim,11.0,14.0,3.0,0.0,0.0,0.92,available,neutral,14.529999732971191,0.11,0.28,0.697,0.0,v1.3.1-shadow,completed,1,2026-08-17,1434.11,2026-08-18,1310.7,initial_stop,0,-1.0,-1.0,,0.1187,-1.0606,,,,0.0,1.0,6,1,2026-08-20,2026-08-18,
2026-08-14T09:01:44.564031-04:00,2026-08-13,v1.3.3,premarket,0.0,xnys,COST,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,959.44,,buy_limit_zone,consolidation_dip,ma60,959.44,973.87,959.44,973.87,916.16,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-14,pullback_limit_inside_ma60_zone,11.0,14.0,3.0,0.0,0.0,-0.19,available,neutral,14.529999732971191,0.11,0.28,0.697,0.0,v1.3.1-shadow,open,1,2026-08-14,959.99,,,,0,,,-0.2795,0.4269,-0.7807,,,,0.0,1.0,6,1,2026-08-20,,
2026-08-14T09:01:44.564031-04:00,2026-08-13,v1.3.3,premarket,0.0,xnys,MRVL,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,234.33,,buy_stop_reclaim,consolidation_dip,ma60,234.33,234.33,234.33,242.41,210.09,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-14,price_below_ma60_wait_for_reclaim,11.0,14.0,3.0,0.0,0.0,0.82,available,neutral,14.529999732971191,0.11,0.28,0.697,0.0,v1.3.1-shadow,open,1,2026-08-17,234.33,,,,0,,,0.1118,0.7504,-0.9583,,,,0.0,1.0,6,1,2026-08-20,,
2026-08-14T09:01:44.564031-04:00,2026-08-13,v1.3.3,premarket,0.0,xnys,APP,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,oversold_bounce,oversold_bounce,7.0,previous_high,317.6,,buy_stop_reclaim,oversold_bounce,previous_high,317.6,319.81,319.81,325.34,279.47,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-14,oversold_requires_break_above_signal_bar_high,10.0,13.0,3.0,0.0,0.0,0.75,available,neutral,14.529999732971191,0.11,0.28,0.697,0.0,v1.3.1-shadow,open,1,2026-08-14,319.81,,,,0,,,-0.348,0.1583,-0.5407,,,,0.0,1.0,6,1,2026-08-20,,
2026-08-14T09:01:44.564031-04:00,2026-08-13,v1.3.3,premarket,0.0,xnys,MNST,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,oversold_bounce,oversold_bounce,7.0,previous_high,46.97,,buy_stop_reclaim,oversold_bounce,previous_high,46.97,47.46,47.46,48.7,39.26,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-14,oversold_requires_break_above_signal_bar_high,8.0,11.0,3.0,0.0,1.0,-0.3,available,neutral,14.529999732971191,0.11,0.28,0.697,0.0,v1.3.1-shadow,open,1,2026-08-18,47.46,,,,0,,,0.0402,0.0805,-0.2049,,,,0.0,1.0,6,1,2026-08-20,,
2026-08-14T09:01:44.564031-04:00,2026-08-13,v1.3.3,premarket,0.0,xnys,SNDK,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,healthy_pullback,healthy_pullback,5.0,ma20,1339.23,,buy_limit_zone,healthy_pullback,ma20,1339.23,1419.8,1339.23,1419.8,1097.51,3.0,40.0,intraday,initial_stop_or_d40_close,2026-08-14,pullback_limit_uses_ma20_anchor,8.0,11.0,3.0,0.0,1.0,6.99,available,neutral,14.529999732971191,0.11,0.28,0.697,0.0,v1.3.1-shadow,unfilled,0,,,,,,0,,,,,,,,,0.0,1.0,6,1,2026-08-18,2026-08-18,entry_not_reached
2026-08-14T09:01:44.564031-04:00,2026-08-13,v1.3.3,premarket,0.0,xnys,MU,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,healthy_pullback,healthy_pullback,5.0,ma60,948.36,,buy_limit_zone,healthy_pullback,ma60,948.36,985.74,948.36,985.74,836.22,3.0,40.0,intraday,initial_stop_or_d40_close,2026-08-14,pullback_limit_uses_ma60_anchor,8.0,11.0,3.0,0.0,1.0,3.28,available,neutral,14.529999732971191,0.11,0.28,0.697,0.0,v1.3.1-shadow,open,1,2026-08-14,979.32,,,,0,,,-0.0876,0.397,-0.4482,,,,0.0,1.0,6,1,2026-08-18,,
2026-08-14T09:01:44.564031-04:00,2026-08-13,v1.3.3,premarket,0.0,xnys,META,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,600.31,,buy_stop_reclaim,consolidation_dip,ma60,600.31,600.31,600.31,610.98,568.29,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-14,price_below_ma60_wait_for_reclaim,11.0,11.0,0.0,0.0,0.0,0.26,available,neutral,14.529999732971191,0.11,0.28,0.697,0.0,v1.3.1-shadow,completed,1,2026-08-14,600.31,2026-08-17,568.29,initial_stop,0,-1.0,-1.0,,0.0484,-1.1106,,,,0.0,1.0,6,1,2026-08-20,2026-08-17,
2026-08-14T09:01:44.564031-04:00,2026-08-13,v1.3.3,premarket,0.0,xnys,STX,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,healthy_pullback,healthy_pullback,5.0,ma60,880.62,,buy_limit_zone,healthy_pullback,ma60,880.62,917.28,880.62,917.28,770.64,3.0,40.0,intraday,initial_stop_or_d40_close,2026-08-14,pullback_limit_uses_ma60_anchor,7.0,10.0,3.0,0.0,0.0,2.85,available,neutral,14.529999732971191,0.11,0.28,0.697,0.0,v1.3.1-shadow,open,1,2026-08-18,917.28,,,,0,,,-0.4588,0.3,-0.6116,,,,0.0,1.0,6,1,2026-08-18,,
2026-08-14T09:01:44.564031-04:00,2026-08-13,v1.3.3,premarket,0.0,xnys,HON,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,234.82,,buy_stop_reclaim,consolidation_dip,ma60,234.82,234.82,234.82,238.61,223.46,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-14,price_below_ma60_wait_for_reclaim,10.0,10.0,0.0,0.0,0.0,-0.18,available,neutral,14.529999732971191,0.11,0.28,0.697,0.0,v1.3.1-shadow,unfilled,0,,,,,,0,,,,,,,,,0.0,1.0,6,1,2026-08-20,2026-08-20,entry_not_reached
2026-08-14T09:01:44.564031-04:00,2026-08-13,v1.3.3,premarket,0.0,xnys,VRSK,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,185.32,,buy_limit_zone,consolidation_dip,ma60,185.32,189.32,185.32,189.32,173.33,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-14,pullback_limit_inside_ma60_zone,10.0,10.0,0.0,0.0,0.0,1.65,available,neutral,14.529999732971191,0.11,0.28,0.697,0.0,v1.3.1-shadow,open,1,2026-08-14,187.54,,,,0,,,-0.0028,0.1696,-0.9219,,,,0.0,1.0,6,1,2026-08-20,,
2026-08-14T09:01:44.564031-04:00,2026-08-13,v1.3.3,premarket,0.0,xnys,TMUS,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,182.79,,buy_limit_zone,consolidation_dip,ma60,182.79,186.19,182.79,186.19,172.59,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-14,pullback_limit_inside_ma60_zone,10.0,10.0,0.0,0.0,0.0,-0.75,available,neutral,14.529999732971191,0.11,0.28,0.697,0.0,v1.3.1-shadow,open,1,2026-08-14,183.22,,,,0,,,-0.0169,0.4008,-0.3923,,,,0.0,1.0,6,1,2026-08-20,,
2026-08-14T09:01:44.564031-04:00,2026-08-13,v1.3.3,premarket,0.0,xnys,EXC,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,46.01,,buy_stop_reclaim,consolidation_dip,ma60,46.01,46.01,46.01,46.49,44.57,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-14,price_below_ma60_wait_for_reclaim,10.0,10.0,0.0,0.0,0.0,-0.29,available,neutral,14.529999732971191,0.11,0.28,0.697,0.0,v1.3.1-shadow,completed,1,2026-08-18,46.25,2026-08-21,44.57,initial_stop,0,-1.0,-1.0,,0.1071,-1.4881,,,,0.0,1.0,6,1,2026-08-20,2026-08-21,
